시설명,위도,경도,시설용도분류,도로명주소,기타,설명,종류
성북선잠박물관,37.593227,126.99822,FU_BC,서울특별시 성북구 성북로 96,,역사와 문화를 배우는 곳,교육/문화
성북길빛도서관,37.61002,127.026474,FU_BB,서울특별시 성북구 숭인로8길 52,,책을 읽고 공부하는 곳,교육/문화
아리랑어린이도서관,37.59981,127.01319,FU_BB,서울특별시 성북구 아리랑로 75,,책을 읽고 공부하는 곳,교육/문화
아리랑도서관,37.599926,127.01392,FU_BB,서울특별시 성북구 아리랑로 82,,책을 읽고 공부하는 곳,교육/문화
고려대학교박물관,37.589516,127.03432,FU_BC,서울특별시 성북구 안암로 145,,역사와 문화를 배우는 곳,교육/문화
장위행복누림도서관,37.615887,127.045845,FU_BB,서울특별시 성북구 장위로21다길 53,,책을 읽고 공부하는 곳,교육/문화
정릉도서관,37.604744,127.010605,FU_BB,서울특별시 성북구 정릉로 242,,책을 읽고 공부하는 곳,교육/문화
종암동새날도서관,37.599,127.0351,FU_BB,서울특별시 성북구 종암로 98-8,,책을 읽고 공부하는 곳,교육/문화
석관동미리내도서관,37.613472,127.06549,FU_BB,서울특별시 성북구 한천로66길 203,,책을 읽고 공부하는 곳,교육/문화
월곡꿈그림도서관,37.60409,127.04171,FU_BB,서울특별시 성북구 화랑로13길 17,,책을 읽고 공부하는 곳,교육/문화
동덕여자대학교발물관,37.606567,127.04276,FU_BC,서울특별시 성북구 화랑로13길 60,,역할 정보가 없습니다.,기타
성북정보도서관,37.605003,127.05074,FU_BB,서울특별시 성북구 화랑로18자길 13,,책을 읽고 공부하는 곳,교육/문화
송파책박물관,37.49888,127.10436,FU_BC,서울특별시 송파구 송파대로37길 77,,역사와 문화를 배우는 곳,교육/문화
송파어린이영어도서관,37.522694,127.10215,FU_BB,서울특별시 송파구 오금로2길 22-1,,책을 읽고 공부하는 곳,교육/문화
성지병원,37.476547,126.892914,FU_BD,서울특별시 금천구 가산로 122,,의료 서비스를 제공하는 곳,의료시설
한국광고박물관,37.515984,127.09963,FU_BC,서울특별시 송파구 올림픽로35길 137,,역사와 문화를 배우는 곳,교육/문화
한미사진미술관,37.516563,127.11394,FU_BC,서울특별시 송파구 위례성대로 14,,역할 정보가 없습니다.,기타
한성백제박물관,37.5154,127.12086,FU_BC,서울특별시 송파구 위례성대로 71,,역사와 문화를 배우는 곳,교육/문화
송파글마루도서관,37.480858,127.13044,FU_BB,서울특별시 송파구 충민로 120,,책을 읽고 공부하는 곳,교육/문화
소나무언덕잠실본동도서관,37.50307,127.0769,FU_BB,서울특별시 송파구 탄천동로 205,,책을 읽고 공부하는 곳,교육/문화
갈산도서관,37.50884,126.867256,FU_BB,서울특별시 양천구 목동남로4길 48,,책을 읽고 공부하는 곳,교육/문화
동아2차A상가,37.508507,126.88639,FU_BA,서울특별시 구로구 경인로 643,,다양한 상업 활동이 이루어지는 곳,기타
두발로빌딩,37.502678,126.85,FU_BA,서울특별시 구로구 고척로 144,,역할 정보가 없습니다.,기타
세일빌딩,37.499985,126.88273,FU_BA,서울특별시 구로구 구로동로 240,,역할 정보가 없습니다.,기타
태영빌딩,37.505604,126.88988,FU_BA,서울특별시 구로구 새말로 89,,역할 정보가 없습니다.,기타
경창빌딩,37.526676,127.1354,FU_BA,서울특별시 강동구 양재대로 1349,,역할 정보가 없습니다.,기타
서울늘열린의원,37.526356,127.135254,FU_BE,서울특별시 강동구 양재대로 1343,,의료 진료를 제공하는 곳,의료시설
삼오빌딩,37.52595,127.13504,FU_BA,서울특별시 강동구 양재대로 1339,,역할 정보가 없습니다.,기타
동부빌딩,37.525555,127.134926,FU_BA,서울특별시 강동구 양재대로 1335,,역할 정보가 없습니다.,기타
농협하나로마트성내지점,37.5289,127.12038,FU_BA,서울특별시 강동구 올림픽로 528,,생활용품을 구매하는 곳,쇼핑/유통
효성네오인텔리안,37.63869,127.02701,FU_BA,서울특별시 강북구 도봉로 352,,역할 정보가 없습니다.,기타
아가엄마산부인과,37.640114,127.02626,FU_BE,서울특별시 강북구 한천로 1041,,역할 정보가 없습니다.,기타
만양빌딩,37.641994,127.02367,FU_BA,서울특별시 강북구 한천로 1073,,역할 정보가 없습니다.,기타
JK빌딩,37.644985,127.020195,FU_BA,서울특별시 강북구 한천로 1118,,역할 정보가 없습니다.,기타
안산부인과의원,37.60429,127.024315,FU_BE,서울특별시 성북구 길음로 6,,의료 진료를 제공하는 곳,의료시설
길음뉴타운,37.604717,127.02305,FU_BA,서울특별시 성북구 길음로 20,,역할 정보가 없습니다.,기타
길음뉴타운9단지래미안상가,37.604332,127.02241,FU_BA,서울특별시 성북구 길음로7길 6,,다양한 상업 활동이 이루어지는 곳,기타
연세수마취통증의학과의원,37.454227,126.90122,FU_BE,서울특별시 금천구 시흥대로 228,,의료 진료를 제공하는 곳,의료시설
연세세브란스치과의원,37.471672,126.897804,FU_BE,서울특별시 금천구 시흥대로 427,,의료 진료를 제공하는 곳,의료시설
카멜리아,37.451572,126.90836,FU_BA,서울특별시 금천구 금하로 705,,역할 정보가 없습니다.,기타
네이처힐,37.485985,126.838875,FU_BA,서울특별시 구로구 오리로 1141,,역할 정보가 없습니다.,기타
미소나눔치과의원,37.451134,126.909004,FU_BE,서울특별시 금천구 금하로 711,,의료 진료를 제공하는 곳,의료시설
세양21세기휴먼TOWER,37.515766,127.01918,FU_BA,서울특별시 서초구 강남대로 605,대형 상가,역할 정보가 없습니다.,기타
와룡공원,37.589436,126.98938,FU_BI,,,산책과 휴식을 위한 공간,자연/휴식
삼원빌딩,37.493248,127.02933,FU_BA,서울특별시 서초구 강남대로 341,,역할 정보가 없습니다.,기타
에벤에셀플라자,37.450462,126.90947,FU_BA,서울특별시 금천구 금하로 720,,역할 정보가 없습니다.,기타
연세조은피부과의원,37.45951,126.905235,FU_BE,서울특별시 금천구 독산로 136,,의료 진료를 제공하는 곳,의료시설
덕산빌딩,37.460087,126.90511,FU_BA,서울특별시 금천구 독산로 142,,역할 정보가 없습니다.,기타
경희으뜸한의원,37.464478,126.90266,FU_BE,서울특별시 금천구 독산로 197,,의료 진료를 제공하는 곳,의료시설
연세가정의원,37.447655,126.90289,FU_BE,서울특별시 금천구 시흥대로 153,,의료 진료를 제공하는 곳,의료시설
금화빌딩,37.455215,126.89997,FU_BA,서울특별시 금천구 시흥대로 239,,역할 정보가 없습니다.,기타
변산부인과의원,37.48135,126.9139,FU_BE,서울특별시 관악구 남부순환로 1470,,의료 진료를 제공하는 곳,의료시설
보성한의원,37.469326,126.902245,FU_BE,서울특별시 금천구 독산로 251-1,,의료 진료를 제공하는 곳,의료시설
문순영정형외과의원,37.466373,126.90201,FU_BE,서울특별시 금천구 독산로 218,,의료 진료를 제공하는 곳,의료시설
독산동마을공원,37.463875,126.89934,FU_BI,서울특별시 금천구 시흥대로100길 29,공사중,산책과 휴식을 위한 공간,자연/휴식
서울으뜸정형외과의원,37.46574,126.90231,FU_BE,서울특별시 금천구 독산로 210,,의료 진료를 제공하는 곳,의료시설
서울봄치과 의원,37.48416,126.972664,FU_BE,서울특별시 동작구 사당로 219,,의료 진료를 제공하는 곳,의료시설
연세정형외과의원,37.56475,127.06654,FU_BE,서울특별시 동대문구 장한로 39,,의료 진료를 제공하는 곳,의료시설
혜성플러스의원,37.562622,127.06573,FU_BE,서울특별시 동대문구 장한로 14,,의료 진료를 제공하는 곳,의료시설
세곡보건지소,37.47149,127.0945,FU_BH,서울특별시 강남구 자곡로 100,사진촬영거부,역할 정보가 없습니다.,기타
관악구 보건소,37.478615,126.95113,FU_BG,서울특별시 관악구 관악로 145,기존 주차장이 선별진료소로 사용중이라 차량 출입구 촬영 불가,역할 정보가 없습니다.,기타
엠스치과의원,37.51738,126.88914,FU_BE,서울특별시 영등포구 선유로 40,,의료 진료를 제공하는 곳,의료시설
연세우수의원,37.519,126.88479,FU_BE,서울특별시 영등포구 선유서로 40,,의료 진료를 제공하는 곳,의료시설
행파한의원,37.52073,126.90291,FU_BE,서울특별시 영등포구 영신로38길 16,,의료 진료를 제공하는 곳,의료시설
영등포연세이편한치과의원,37.52037,126.90377,FU_BE,서울특별시 영등포구 영등포로 199,,의료 진료를 제공하는 곳,의료시설
손화진치과의원,37.52005,126.903404,FU_BE,서울특별시 영등포구 영등포로 198-1,,의료 진료를 제공하는 곳,의료시설
파티마의원,37.520008,126.90321,FU_BE,서울특별시 영등포구 영등포로 196,,의료 진료를 제공하는 곳,의료시설
금강치과의원,37.51109,126.91704,FU_BE,서울특별시 영등포구 도신로60길 8-1,,의료 진료를 제공하는 곳,의료시설
홍재한의원,37.511692,126.91623,FU_BE,서울특별시 영등포구 도신로 226,,의료 진료를 제공하는 곳,의료시설
삼성미래치과의원,37.511566,126.91567,FU_BE,서울특별시 영등포구 도신로 220,,의료 진료를 제공하는 곳,의료시설
원일정형외과의원,37.5112,126.91394,FU_BE,서울특별시 영등포구 도신로 204,,의료 진료를 제공하는 곳,의료시설
미감도서관,37.538986,126.86547,FU_BB,서울특별시 양천구 목동중앙남로 57-10,,책을 읽고 공부하는 곳,교육/문화
양천중앙도서관,37.513653,126.83363,FU_BB,서울특별시 양천구 신정로7길 81,,책을 읽고 공부하는 곳,교육/문화
신월음악도서관,37.5247,126.84009,FU_BB,서울특별시 양천구 오목로5길 34,,책을 읽고 공부하는 곳,교육/문화
63아트,37.519833,126.94007,FU_BC,서울특별시 영등포구 63로 50,,역할 정보가 없습니다.,기타
서울특별시교육청영등포평생학습관,37.526028,126.90727,FU_BB,서울특별시 영등포구 국회대로53길 20,,역할 정보가 없습니다.,기타
선유도서관,37.53332,126.89294,FU_BB,서울특별시 영등포구 선유로43가길 10-8,,책을 읽고 공부하는 곳,교육/문화
국회도서관,37.53106,126.91538,FU_BB,,,책을 읽고 공부하는 곳,교육/문화
진한의원,37.511093,126.91352,FU_BE,서울특별시 영등포구 도신로 200,,의료 진료를 제공하는 곳,의료시설
대림정형외과,37.499706,126.89807,FU_BE,서울특별시 영등포구 대림로 212,,역할 정보가 없습니다.,기타
연세행복한가정의학과의원,37.50232,126.8964,FU_BE,서울특별시 영등포구 대림로 245,,의료 진료를 제공하는 곳,의료시설
속편한내과의원,37.501488,126.90122,FU_BE,서울특별시 영등포구 가마산로48길 16,,의료 진료를 제공하는 곳,의료시설
천마근린공원,37.500668,127.157295,FU_BI,,,산책과 휴식을 위한 공간,자연/휴식
박원주이비인후과의원,37.506344,126.90193,FU_BE,서울특별시 영등포구 도림로 322,,의료 진료를 제공하는 곳,의료시설
해찬솔공원,37.47039,127.0924,FU_BI,,,산책과 휴식을 위한 공간,자연/휴식
연세푸른이비인후과의원,37.506836,126.90214,FU_BE,서울특별시 영등포구 도신로 88,,의료 진료를 제공하는 곳,의료시설
신길연세365의원,37.508198,126.90543,FU_BE,서울특별시 영등포구 도신로 120,,의료 진료를 제공하는 곳,의료시설
웃는아이소아청소년과의원,37.510117,126.90479,FU_BE,서울특별시 영등포구 도신로29사길 1,,의료 진료를 제공하는 곳,의료시설
대우명소아청소년과의원,37.510372,126.904526,FU_BE,서울특별시 영등포구 도신로29길 28,,의료 진료를 제공하는 곳,의료시설
행복한치과,37.494297,127.15532,FU_BE,서울특별시 송파구 성내천로 296,,역할 정보가 없습니다.,기타
송파성민의원,37.493206,127.152534,FU_BE,서울특별시 송파구 마천로 341,,의료 진료를 제공하는 곳,의료시설
경희나봄한의원,37.495213,127.15327,FU_BE,서울특별시 송파구 마천로57길 20,,의료 진료를 제공하는 곳,의료시설
서울심치과,37.49457,127.15238,FU_BE,서울특별시 송파구 마천로57길 8,,역할 정보가 없습니다.,기타
본디올동의한의원,37.49485,127.15183,FU_BE,서울특별시 송파구 마천로61다길 21,,의료 진료를 제공하는 곳,의료시설
마천빌딩,37.494534,127.15194,FU_BA,서울특별시 송파구 마천로57길 5,,역할 정보가 없습니다.,기타
세브란스치과의원,37.494347,127.152084,FU_BE,서울특별시 송파구 마천로57길 4,,의료 진료를 제공하는 곳,의료시설
연세내과의원,37.497208,127.14878,FU_BE,서울특별시 송파구 마천로41길 9,,의료 진료를 제공하는 곳,의료시설
국회 헌정기념관,37.531956,126.91909,FU_BC,,,역사적 가치를 배우는 곳,교육/문화
서울특별시교육청용산도서관,37.55202,126.980064,FU_BB,서울특별시 용산구 두텁바위로 160,,책을 읽고 공부하는 곳,교육/문화
용산꿈나무도서관,37.53882,126.96537,FU_BB,서울특별시 용산구 백범로 329,,책을 읽고 공부하는 곳,교육/문화
국립중앙박물관,37.523922,126.980446,FU_BC,,,역사와 문화를 배우는 곳,교육/문화
국립한글박물관,37.521004,126.9805,FU_BC,,,역사와 문화를 배우는 곳,교육/문화
서울특별시교육청남산도서관,37.553032,126.981415,FU_BB,서울특별시 용산구 소월로 109,,책을 읽고 공부하는 곳,교육/문화
전쟁기념관,37.53632,126.97711,FU_BC,서울특별시 용산구 이태원로 29,,역사적 가치를 배우는 곳,교육/문화
메디파크빌딩,37.496273,127.14919,FU_BE,서울특별시 송파구 마천로 295-1,,역할 정보가 없습니다.,기타
연세치과의원,37.496998,127.14967,FU_BE,서울특별시 송파구 마천로41길 20,,의료 진료를 제공하는 곳,의료시설
삼성편한내과의원,37.65165,127.061745,FU_BE,서울특별시 노원구 동일로 1380,,의료 진료를 제공하는 곳,의료시설
현대프라자,37.650913,127.06188,FU_BA,서울특별시 노원구 동일로 1370,,역할 정보가 없습니다.,기타
일신프라자,37.652946,127.06062,FU_BA,서울특별시 노원구 동일로 1393,,역할 정보가 없습니다.,기타
